[PeltierCCS 1]
	Time [s]	Tcold	Thot	Aout	CoolTime	Tset	Power
Wed May 10 14:06:42 2017	 -39.99	  19.26	  44.24	        0	 -40.00	        0
Wed May 10 14:06:53 2017	 -39.99	  19.26	  44.29	        0	 -40.00	        0
Wed May 10 14:07:04 2017	 -39.98	  19.29	  44.34	        0	 -40.00	        0
Wed May 10 14:07:14 2017	 -39.99	  19.31	  44.26	        0	 -40.00	        0
Wed May 10 14:07:25 2017	 -39.99	  19.31	  44.36	        0	 -40.00	        0
Wed May 10 14:07:36 2017	 -40.00	  19.34	  44.24	        0	 -40.00	        0
Wed May 10 14:07:46 2017	 -39.99	  19.34	  44.37	        0	 -40.00	        0
Wed May 10 14:07:57 2017	 -40.00	  19.37	  44.27	        0	 -40.00	        0
Wed May 10 14:08:08 2017	 -39.99	  19.37	  44.32	        0	 -40.00	        0
Wed May 10 14:08:18 2017	 -39.99	  19.40	  44.38	        0	 -40.00	        0
Wed May 10 14:08:29 2017	 -39.99	  19.40	  44.42	        0	 -40.00	        0
Wed May 10 14:08:40 2017	 -39.99	  19.43	  44.42	        0	 -40.00	        0
Wed May 10 14:08:50 2017	 -39.98	  19.46	  44.56	        0	 -40.00	        0
Wed May 10 14:09:01 2017	 -39.98	  19.46	  44.61	        0	 -40.00	        0
Wed May 10 14:09:11 2017	 -39.98	  19.49	  44.59	        0	 -40.00	        0
Wed May 10 14:09:22 2017	 -39.98	  19.49	  44.65	        0	 -40.00	        0
Wed May 10 14:09:33 2017	 -39.98	  19.52	  44.71	        0	 -40.00	        0
Wed May 10 14:09:43 2017	 -39.99	  19.55	  44.67	        0	 -40.00	        0
Wed May 10 14:09:54 2017	 -40.00	  19.55	  44.55	        0	 -40.00	        0
Wed May 10 14:10:05 2017	 -39.99	  19.55	  44.61	        0	 -40.00	        0
Wed May 10 14:10:15 2017	 -39.99	  19.57	  44.71	        0	 -40.00	        0
Wed May 10 14:10:26 2017	 -39.99	  19.60	  44.73	        0	 -40.00	        0
Wed May 10 14:10:37 2017	 -39.99	  19.63	  44.75	        0	 -40.00	        0
Wed May 10 14:10:47 2017	 -39.99	  19.63	  44.73	        0	 -40.00	        0
Wed May 10 14:10:58 2017	 -40.00	  19.63	  44.66	        0	 -40.00	        0
Wed May 10 14:11:09 2017	 -39.99	  19.66	  44.75	        0	 -40.00	        0
Wed May 10 14:11:19 2017	 -40.00	  19.66	  44.70	        0	 -40.00	        0
Wed May 10 14:11:30 2017	 -40.00	  19.69	  44.67	        0	 -40.00	        0
Wed May 10 14:11:40 2017	 -40.00	  19.69	  44.65	        0	 -40.00	        0
Wed May 10 14:11:51 2017	 -40.00	  19.72	  44.71	        0	 -40.00	        0
Wed May 10 14:12:02 2017	 -40.00	  19.72	  44.72	        0	 -40.00	        0
Wed May 10 14:12:12 2017	 -39.98	  19.75	  44.92	        0	 -40.00	        0
Wed May 10 14:12:23 2017	 -39.98	  19.78	  44.96	        0	 -40.00	        0
Wed May 10 14:12:34 2017	 -39.98	  19.72	  45.00	        0	 -40.00	        0
Wed May 10 14:12:44 2017	 -39.98	  19.66	  45.01	        0	 -40.00	        0
Wed May 10 14:12:55 2017	 -39.98	  19.60	  45.03	        0	 -40.00	        0
Wed May 10 14:13:06 2017	 -40.00	  19.55	  44.85	        0	 -40.00	        0
Wed May 10 14:13:16 2017	 -40.00	  19.49	  44.88	        0	 -40.00	        0
Wed May 10 14:13:27 2017	 -40.00	  19.46	  44.82	        0	 -40.00	        0
Wed May 10 14:13:38 2017	 -40.01	  19.37	  44.80	        0	 -40.00	        0
Wed May 10 14:13:48 2017	 -40.01	  19.31	  44.78	        0	 -40.00	        0
Wed May 10 14:13:59 2017	 -40.01	  19.26	  44.72	        0	 -40.00	        0
Wed May 10 14:14:09 2017	 -40.02	  19.20	  44.58	        0	 -40.00	        0
Wed May 10 14:14:20 2017	 -40.03	  19.11	  44.47	        0	 -40.00	        0
Wed May 10 14:14:31 2017	 -40.03	  19.06	  44.35	        0	 -40.00	        0
Wed May 10 14:14:41 2017	 -40.03	  19.00	  44.28	        0	 -40.00	        0
Wed May 10 14:14:52 2017	 -40.03	  18.91	  44.22	        0	 -40.00	        0
Wed May 10 14:15:03 2017	 -40.04	  18.85	  44.11	        0	 -40.00	        0
Wed May 10 14:15:13 2017	 -40.06	  18.80	  43.83	        0	 -40.00	        0
Wed May 10 14:15:24 2017	 -40.06	  18.71	  43.75	        0	 -40.00	        0
Wed May 10 14:15:35 2017	 -40.05	  18.65	  43.69	        0	 -40.00	        0
Wed May 10 14:15:45 2017	 -40.06	  18.60	  43.49	        0	 -40.00	        0
Wed May 10 14:15:56 2017	 -40.06	  18.51	  43.40	        0	 -40.00	        0
Wed May 10 14:16:06 2017	 -40.06	  18.45	  43.27	        0	 -40.00	        0
Wed May 10 14:16:17 2017	 -40.06	  18.39	  43.19	        0	 -40.00	        0
Wed May 10 14:16:28 2017	 -40.05	  18.31	  43.19	        0	 -40.00	        0
Wed May 10 14:16:38 2017	 -40.04	  18.25	  43.23	        0	 -40.00	        0
Wed May 10 14:16:49 2017	 -40.04	  18.19	  43.17	        0	 -40.00	        0
Wed May 10 14:17:00 2017	 -40.05	  18.13	  43.00	        0	 -40.00	        0
Wed May 10 14:17:10 2017	 -40.06	  18.05	  42.80	        0	 -40.00	        0
Wed May 10 14:17:21 2017	 -40.05	  17.99	  42.74	        0	 -40.00	        0
Wed May 10 14:17:32 2017	 -40.05	  17.93	  42.70	        0	 -40.00	        0
Wed May 10 14:17:42 2017	 -40.04	  17.88	  42.75	        0	 -40.00	        0
Wed May 10 14:17:53 2017	 -40.04	  17.79	  42.66	        0	 -40.00	        0
Wed May 10 14:18:04 2017	 -40.05	  17.73	  42.51	        0	 -40.00	        0
Wed May 10 14:18:14 2017	 -40.04	  17.65	  42.47	        0	 -40.00	        0
Wed May 10 14:18:25 2017	 -40.06	  17.59	  42.22	        0	 -40.00	        0
Wed May 10 14:18:35 2017	 -40.05	  17.56	  42.24	        0	 -40.00	        0
Wed May 10 14:18:46 2017	 -40.05	  17.47	  42.16	        0	 -40.00	        0
Wed May 10 14:18:57 2017	 -40.06	  17.42	  41.90	        0	 -40.00	        0
Wed May 10 14:19:07 2017	 -40.05	  17.33	  41.97	        0	 -40.00	        0
Wed May 10 14:19:18 2017	 -40.05	  17.27	  41.79	        0	 -40.00	        0
Wed May 10 14:19:29 2017	 -40.05	  17.21	  41.74	        0	 -40.00	        0
Wed May 10 14:19:39 2017	 -40.05	  17.16	  41.65	        0	 -40.00	        0
Wed May 10 14:19:50 2017	 -40.03	  17.10	  41.73	        0	 -40.00	        0
Wed May 10 14:20:01 2017	 -40.03	  17.04	  41.67	        0	 -40.00	        0
Wed May 10 14:20:11 2017	 -40.04	  16.98	  41.59	        0	 -40.00	        0
Wed May 10 14:20:22 2017	 -40.04	  16.95	  41.46	        0	 -40.00	        0
Wed May 10 14:20:33 2017	 -40.04	  16.95	  41.42	        0	 -40.00	        0
Wed May 10 14:20:43 2017	 -40.04	  17.01	  41.36	        0	 -40.00	        0
Wed May 10 14:20:54 2017	 -40.03	  17.01	  41.33	        0	 -40.00	        0
Wed May 10 14:21:05 2017	 -40.03	  17.04	  41.27	        0	 -40.00	        0
Wed May 10 14:21:15 2017	 -40.03	  17.04	  41.21	        0	 -40.00	        0
Wed May 10 14:21:26 2017	 -40.03	  17.10	  41.15	        0	 -40.00	        0
Wed May 10 14:21:36 2017	 -40.03	  17.13	  41.16	        0	 -40.00	        0
Wed May 10 14:21:47 2017	 -40.01	  17.13	  41.32	        0	 -40.00	        0
Wed May 10 14:21:58 2017	 -40.01	  17.16	  41.35	        0	 -40.00	        0
Wed May 10 14:22:08 2017	 -40.01	  17.18	  41.34	        0	 -40.00	        0
Wed May 10 14:22:19 2017	 -40.01	  17.21	  41.33	        0	 -40.00	        0
Wed May 10 14:22:30 2017	 -39.99	  17.21	  41.44	        0	 -40.00	        0
Wed May 10 14:22:40 2017	 -39.98	  17.24	  41.56	        0	 -40.00	        0
Wed May 10 14:22:51 2017	 -39.98	  17.27	  41.60	        0	 -40.00	        0
Wed May 10 14:23:02 2017	 -39.97	  17.27	  41.72	        0	 -40.00	        0
Wed May 10 14:23:12 2017	 -39.97	  17.30	  41.78	        0	 -40.00	        0
Wed May 10 14:23:23 2017	 -39.98	  17.30	  41.79	        0	 -40.00	        0
Wed May 10 14:23:34 2017	 -39.98	  17.33	  41.83	        0	 -40.00	        0
Wed May 10 14:23:44 2017	 -39.98	  17.36	  41.81	        0	 -40.00	        0
Wed May 10 14:23:55 2017	 -39.98	  17.36	  41.89	        0	 -40.00	        0
Wed May 10 14:24:06 2017	 -39.98	  17.39	  41.88	        0	 -40.00	        0
Wed May 10 14:24:16 2017	 -39.99	  17.39	  41.83	        0	 -40.00	        0
Wed May 10 14:24:27 2017	 -39.99	  17.42	  41.88	        0	 -40.00	        0
Wed May 10 14:24:37 2017	 -40.00	  17.44	  41.82	        0	 -40.00	        0
Wed May 10 14:24:48 2017	 -40.00	  17.44	  41.75	        0	 -40.00	        0
Wed May 10 14:24:59 2017	 -40.00	  17.47	  41.76	        0	 -40.00	        0
Wed May 10 14:25:09 2017	 -40.00	  17.47	  41.79	        0	 -40.00	        0
Wed May 10 14:25:20 2017	 -39.98	  17.50	  41.98	        0	 -40.00	        0
Wed May 10 14:25:31 2017	 -39.98	  17.50	  42.05	        0	 -40.00	        0
Wed May 10 14:25:41 2017	 -39.98	  17.53	  42.07	        0	 -40.00	        0
Wed May 10 14:25:52 2017	 -39.98	  17.56	  42.14	        0	 -40.00	        0
Wed May 10 14:26:03 2017	 -39.98	  17.56	  42.18	        0	 -40.00	        0
Wed May 10 14:26:13 2017	 -39.98	  17.59	  42.16	        0	 -40.00	        0
Wed May 10 14:26:24 2017	 -39.99	  17.62	  42.10	        0	 -40.00	        0
Wed May 10 14:26:34 2017	 -40.00	  17.62	  42.01	        0	 -40.00	        0
Wed May 10 14:26:45 2017	 -40.00	  17.65	  41.99	        0	 -40.00	        0
Wed May 10 14:26:56 2017	 -39.99	  17.65	  42.16	        0	 -40.00	        0
Wed May 10 14:27:06 2017	 -39.99	  17.67	  42.20	        0	 -40.00	        0
Wed May 10 14:27:17 2017	 -39.98	  17.67	  42.27	        0	 -40.00	        0
Wed May 10 14:27:28 2017	 -39.98	  17.70	  42.30	        0	 -40.00	        0
Wed May 10 14:27:38 2017	 -39.99	  17.70	  42.23	        0	 -40.00	        0
Wed May 10 14:27:49 2017	 -40.00	  17.73	  42.17	        0	 -40.00	        0
Wed May 10 14:28:00 2017	 -39.99	  17.76	  42.28	        0	 -40.00	        0
Wed May 10 14:28:10 2017	 -39.98	  17.79	  42.35	        0	 -40.00	        0
Wed May 10 14:28:21 2017	 -39.98	  17.79	  42.41	        0	 -40.00	        0
Wed May 10 14:28:32 2017	 -39.99	  17.79	  42.34	        0	 -40.00	        0
Wed May 10 14:28:42 2017	 -39.99	  17.82	  42.37	        0	 -40.00	        0
Wed May 10 14:28:53 2017	 -39.99	  17.85	  42.42	        0	 -40.00	        0
Wed May 10 14:29:04 2017	 -39.99	  17.85	  42.44	        0	 -40.00	        0
Wed May 10 14:29:14 2017	 -39.99	  17.88	  42.46	        0	 -40.00	        0
Wed May 10 14:29:25 2017	 -39.99	  17.88	  42.49	        0	 -40.00	        0
Wed May 10 14:29:35 2017	 -39.99	  17.90	  42.51	        0	 -40.00	        0
Wed May 10 14:29:46 2017	 -39.98	  17.93	  42.60	        0	 -40.00	        0
Wed May 10 14:29:57 2017	 -39.99	  17.93	  42.57	        0	 -40.00	        0
Wed May 10 14:30:07 2017	 -39.99	  17.96	  42.54	        0	 -40.00	        0
Wed May 10 14:30:18 2017	 -40.00	  17.99	  42.51	        0	 -40.00	        0
Wed May 10 14:30:29 2017	 -40.00	  18.02	  42.49	        0	 -40.00	        0
Wed May 10 14:30:39 2017	 -40.00	  18.02	  42.49	        0	 -40.00	        0
Wed May 10 14:30:50 2017	 -40.00	  18.02	  42.48	        0	 -40.00	        0
Wed May 10 14:31:01 2017	 -40.00	  18.05	  42.51	        0	 -40.00	        0
Wed May 10 14:31:11 2017	 -39.99	  18.05	  42.62	        0	 -40.00	        0
Wed May 10 14:31:22 2017	 -39.99	  18.08	  42.66	        0	 -40.00	        0
Wed May 10 14:31:32 2017	 -39.98	  18.11	  42.77	        0	 -40.00	        0
Wed May 10 14:31:43 2017	 -39.98	  18.11	  42.78	        0	 -40.00	        0
Wed May 10 14:31:54 2017	 -39.98	  18.13	  42.85	        0	 -40.00	        0
Wed May 10 14:32:04 2017	 -39.98	  18.13	  42.84	        0	 -40.00	        0
Wed May 10 14:32:15 2017	 -39.99	  18.16	  42.82	        0	 -40.00	        0
Wed May 10 14:32:26 2017	 -39.98	  18.19	  42.94	        0	 -40.00	        0
Wed May 10 14:32:36 2017	 -40.00	  18.19	  42.73	        0	 -40.00	        0
Wed May 10 14:32:47 2017	 -39.98	  18.22	  42.95	        0	 -40.00	        0
Wed May 10 14:32:58 2017	 -40.00	  18.22	  42.80	        0	 -40.00	        0
Wed May 10 14:33:08 2017	 -40.00	  18.25	  42.77	        0	 -40.00	        0
Wed May 10 14:33:19 2017	 -40.00	  18.25	  42.75	        0	 -40.00	        0
Wed May 10 14:33:29 2017	 -39.99	  18.28	  42.85	        0	 -40.00	        0
Wed May 10 14:33:40 2017	 -39.98	  18.28	  43.01	        0	 -40.00	        0
Wed May 10 14:33:51 2017	 -39.98	  18.31	  43.03	        0	 -40.00	        0
Wed May 10 14:34:01 2017	 -39.98	  18.34	  43.12	        0	 -40.00	        0
Wed May 10 14:34:12 2017	 -39.98	  18.34	  43.11	        0	 -40.00	        0
Wed May 10 14:34:23 2017	 -39.99	  18.36	  43.01	        0	 -40.00	        0
Wed May 10 14:34:33 2017	 -40.00	  18.36	  42.99	        0	 -40.00	        0
Wed May 10 14:34:44 2017	 -39.99	  18.39	  43.04	        0	 -40.00	        0
Wed May 10 14:34:55 2017	 -39.99	  18.39	  43.04	        0	 -40.00	        0
Wed May 10 14:35:05 2017	 -39.99	  18.42	  43.06	        0	 -40.00	        0
Wed May 10 14:35:16 2017	 -39.99	  18.45	  43.11	        0	 -40.00	        0
Wed May 10 14:35:27 2017	 -39.99	  18.45	  43.10	        0	 -40.00	        0
Wed May 10 14:35:37 2017	 -39.98	  18.45	  43.22	        0	 -40.00	        0
Wed May 10 14:35:48 2017	 -39.98	  18.48	  43.26	        0	 -40.00	        0
Wed May 10 14:35:58 2017	 -39.98	  18.51	  43.30	        0	 -40.00	        0
Wed May 10 14:36:09 2017	 -39.98	  18.51	  43.35	        0	 -40.00	        0
Wed May 10 14:36:20 2017	 -39.98	  18.54	  43.34	        0	 -40.00	        0
Wed May 10 14:36:30 2017	 -39.98	  18.57	  43.40	        0	 -40.00	        0
Wed May 10 14:36:41 2017	 -39.98	  18.57	  43.44	        0	 -40.00	        0
Wed May 10 14:36:52 2017	 -40.00	  18.60	  43.31	        0	 -40.00	        0
Wed May 10 14:37:02 2017	 -40.00	  18.60	  43.27	        0	 -40.00	        0
Wed May 10 14:37:13 2017	 -39.99	  18.62	  43.35	        0	 -40.00	        0
Wed May 10 14:37:24 2017	 -39.98	  18.65	  43.53	        0	 -40.00	        0
Wed May 10 14:37:34 2017	 -39.98	  18.65	  43.52	        0	 -40.00	        0
Wed May 10 14:37:45 2017	 -39.98	  18.68	  43.57	        0	 -40.00	        0
Wed May 10 14:37:55 2017	 -39.99	  18.71	  43.53	        0	 -40.00	        0
Wed May 10 14:38:06 2017	 -39.99	  18.68	  43.51	        0	 -40.00	        0
Wed May 10 14:38:17 2017	 -40.00	  18.74	  43.42	        0	 -40.00	        0
Wed May 10 14:38:27 2017	 -40.00	  18.74	  43.43	        0	 -40.00	        0
Wed May 10 14:38:38 2017	 -40.00	  18.74	  43.42	        0	 -40.00	        0
Wed May 10 14:38:49 2017	 -40.00	  18.77	  43.42	        0	 -40.00	        0
Wed May 10 14:38:59 2017	 -40.00	  18.80	  43.41	        0	 -40.00	        0
Wed May 10 14:39:10 2017	 -39.99	  18.80	  43.58	        0	 -40.00	        0
Wed May 10 14:39:21 2017	 -39.98	  18.80	  43.68	        0	 -40.00	        0
Wed May 10 14:39:31 2017	 -39.98	  18.83	  43.67	        0	 -40.00	        0
Wed May 10 14:39:42 2017	 -39.98	  18.83	  43.77	        0	 -40.00	        0
Wed May 10 14:39:52 2017	 -39.98	  18.85	  43.74	        0	 -40.00	        0
Wed May 10 14:40:03 2017	 -39.99	  18.88	  43.72	        0	 -40.00	        0
Wed May 10 14:40:14 2017	 -39.98	  18.88	  43.80	        0	 -40.00	        0
Wed May 10 14:40:24 2017	 -39.98	  18.91	  43.86	        0	 -40.00	        0
Wed May 10 14:40:35 2017	 -39.98	  18.91	  43.86	        0	 -40.00	        0
Wed May 10 14:40:46 2017	 -39.99	  18.94	  43.80	        0	 -40.00	        0
Wed May 10 14:40:56 2017	 -39.98	  18.97	  43.95	        0	 -40.00	        0
Wed May 10 14:41:07 2017	 -39.98	  18.97	  44.01	        0	 -40.00	        0
Wed May 10 14:41:18 2017	 -39.99	  18.97	  43.93	        0	 -40.00	        0
Wed May 10 14:41:28 2017	 -39.99	  19.00	  43.95	        0	 -40.00	        0
Wed May 10 14:41:39 2017	 -39.98	  19.03	  44.03	        0	 -40.00	        0
Wed May 10 14:41:50 2017	 -39.99	  19.03	  43.94	        0	 -40.00	        0
Wed May 10 14:42:00 2017	 -40.00	  19.06	  43.84	        0	 -40.00	        0
Wed May 10 14:42:11 2017	 -40.00	  19.06	  43.89	        0	 -40.00	        0
Wed May 10 14:42:21 2017	 -40.00	  19.08	  43.86	        0	 -40.00	        0
Wed May 10 14:42:32 2017	 -40.00	  19.08	  43.84	        0	 -40.00	        0
Wed May 10 14:42:43 2017	 -40.00	  19.11	  43.93	        0	 -40.00	        0
Wed May 10 14:42:53 2017	 -39.99	  19.11	  43.99	        0	 -40.00	        0
Wed May 10 14:43:04 2017	 -39.98	  19.14	  44.15	        0	 -40.00	        0
Wed May 10 14:43:15 2017	 -39.98	  19.17	  44.19	        0	 -40.00	        0
Wed May 10 14:43:25 2017	 -39.98	  19.17	  44.19	        0	 -40.00	        0
Wed May 10 14:43:36 2017	 -39.98	  19.20	  44.27	        0	 -40.00	        0
Wed May 10 14:43:47 2017	 -39.98	  19.20	  44.31	        0	 -40.00	        0
Wed May 10 14:43:57 2017	 -39.98	  19.23	  44.30	        0	 -40.00	        0
Wed May 10 14:44:08 2017	 -39.99	  19.23	  44.23	        0	 -40.00	        0
Wed May 10 14:44:18 2017	 -39.99	  19.26	  44.21	        0	 -40.00	        0
Wed May 10 14:44:29 2017	 -40.00	  19.26	  44.11	        0	 -40.00	        0
Wed May 10 14:44:40 2017	 -39.99	  19.29	  44.32	        0	 -40.00	        0
Wed May 10 14:44:50 2017	 -39.99	  19.31	  44.34	        0	 -40.00	        0
Wed May 10 14:45:01 2017	 -39.99	  19.31	  44.36	        0	 -40.00	        0
Wed May 10 14:45:12 2017	 -39.99	  19.34	  44.34	        0	 -40.00	        0
Wed May 10 14:45:22 2017	 -40.00	  19.34	  44.27	        0	 -40.00	        0
Wed May 10 14:45:33 2017	 -40.00	  19.37	  44.30	        0	 -40.00	        0
Wed May 10 14:45:44 2017	 -39.98	  19.37	  44.46	        0	 -40.00	        0
Wed May 10 14:45:54 2017	 -39.97	  19.40	  44.57	        0	 -40.00	        0
Wed May 10 14:46:05 2017	 -39.96	  19.43	  44.80	        0	 -40.00	        0
Wed May 10 14:46:16 2017	 -39.95	  19.43	  44.98	        0	 -40.00	        0
Wed May 10 14:46:26 2017	 -39.95	  19.46	  45.07	        0	 -40.00	        0
Wed May 10 14:46:37 2017	 -39.95	  19.49	  45.16	        0	 -40.00	        0
Wed May 10 14:46:48 2017	 -39.95	  19.52	  45.23	        0	 -40.00	        0
Wed May 10 14:46:58 2017	 -39.95	  19.52	  45.33	        0	 -40.00	        0
Wed May 10 14:47:09 2017	 -39.96	  19.55	  45.28	        0	 -40.00	        0
Wed May 10 14:47:19 2017	 -39.98	  19.57	  45.18	        0	 -40.00	        0
Wed May 10 14:47:30 2017	 -39.99	  19.57	  45.08	        0	 -40.00	        0
Wed May 10 14:47:41 2017	 -40.01	  19.57	  44.93	        0	 -40.00	        0
Wed May 10 14:47:51 2017	 -40.01	  19.60	  44.90	        0	 -40.00	        0
Wed May 10 14:48:02 2017	 -40.01	  19.60	  44.87	        0	 -40.00	        0
Wed May 10 14:48:13 2017	 -40.02	  19.63	  44.79	        0	 -40.00	        0
Wed May 10 14:48:23 2017	 -40.01	  19.63	  44.77	        0	 -40.00	        0
Wed May 10 14:48:34 2017	 -40.01	  19.63	  44.74	        0	 -40.00	        0
Wed May 10 14:48:45 2017	 -40.02	  19.66	  44.70	        0	 -40.00	        0
Wed May 10 14:48:55 2017	 -40.01	  19.69	  44.77	        0	 -40.00	        0
Wed May 10 14:49:06 2017	 -40.01	  19.69	  44.77	        0	 -40.00	        0
Wed May 10 14:49:17 2017	 -40.01	  19.72	  44.76	        0	 -40.00	        0
Wed May 10 14:49:27 2017	 -40.00	  19.72	  44.79	        0	 -40.00	        0
Wed May 10 14:49:38 2017	 -40.00	  19.72	  44.79	        0	 -40.00	        0
Wed May 10 14:49:48 2017	 -40.00	  19.75	  44.85	        0	 -40.00	        0
Wed May 10 14:49:59 2017	 -39.98	  19.75	  44.97	        0	 -40.00	        0
Wed May 10 14:50:10 2017	 -39.98	  19.78	  44.99	        0	 -40.00	        0
Wed May 10 14:50:20 2017	 -40.00	  19.78	  44.91	        0	 -40.00	        0
Wed May 10 14:50:31 2017	 -39.98	  19.75	  45.10	        0	 -40.00	        0
Wed May 10 14:50:42 2017	 -39.99	  19.72	  45.02	        0	 -40.00	        0
Wed May 10 14:50:52 2017	 -40.00	  19.66	  44.87	        0	 -40.00	        0
Wed May 10 14:51:03 2017	 -40.01	  19.57	  44.85	        0	 -40.00	        0
Wed May 10 14:51:14 2017	 -40.01	  19.52	  44.84	        0	 -40.00	        0
Wed May 10 14:51:24 2017	 -40.01	  19.46	  44.83	        0	 -40.00	        0
Wed May 10 14:51:35 2017	 -40.00	  19.40	  44.85	        0	 -40.00	        0
Wed May 10 14:51:45 2017	 -40.01	  19.34	  44.78	        0	 -40.00	        0
Wed May 10 14:51:56 2017	 -40.01	  19.29	  44.79	        0	 -40.00	        0
Wed May 10 14:52:07 2017	 -40.02	  19.23	  44.64	        0	 -40.00	        0
Wed May 10 14:52:17 2017	 -40.03	  19.17	  44.44	        0	 -40.00	        0
Wed May 10 14:52:28 2017	 -40.03	  19.08	  44.38	        0	 -40.00	        0
Wed May 10 14:52:39 2017	 -40.03	  19.03	  44.32	        0	 -40.00	        0
