[PowderGraph 1]
2thetadeg	d-value	intx	sigx	count
  13.78975      6.41644    1.05428    0.07433       2108
  13.79975      6.41181    0.81718    0.07450       2093
  13.80975      6.40719    0.73063    0.07465       2083
  13.81975      6.40258    1.05690    0.07443       2102
  13.82975      6.39797    0.79502    0.07444       2094
  13.83975      6.39337    0.70321    0.07447       2092
  13.84975      6.38878    0.73654    0.07447       2093
  13.85975      6.38419    0.66472    0.07392       2122
  13.86974      6.37961    0.97325    0.07449       2096
  13.87974      6.37504    0.48321    0.07446       2087
  13.88974      6.37047    0.81883    0.07427       2105
  13.89974      6.36591    0.51897    0.07387       2121
  13.90974      6.36136    0.64478    0.07423       2103
  13.91974      6.35681    0.64500    0.07424       2105
  13.92974      6.35227    0.60064    0.07389       2121
  13.93974      6.34774    0.74870    0.07398       2120
  13.94974      6.34321    0.33443    0.07421       2097
  13.95974      6.33869    0.30662    0.07398       2110
  13.96974      6.33417    0.52544    0.07359       2138
  13.97973      6.32966    0.57986    0.07391       2121
  13.98973      6.32516    0.26657    0.07438       2087
  13.99973      6.32067    0.54274    0.07356       2140
  14.00973      6.31618    0.43982    0.07379       2123
  14.01973      6.31170    0.29034    0.07387       2116
  14.02973      6.30722    0.36985    0.07356       2137
  14.03973      6.30275    0.32185    0.07400       2110
  14.04973      6.29829    0.58800    0.07355       2139
  14.05973      6.29383    0.21476    0.07391       2110
  14.06973      6.28938    0.33521    0.07340       2142
  14.07973      6.28494    0.35379    0.07359       2131
  14.08972      6.28050    0.55849    0.07363       2132
  14.09972      6.27607    0.55532    0.07357       2130
  14.10972      6.27164    0.70083    0.07331       2148
  14.11972      6.26722    0.73298    0.07337       2141
  14.12972      6.26281    0.95585    0.07362       2128
  14.13972      6.25840    0.78065    0.07348       2132
  14.14972      6.25400    1.20813    0.07315       2159
  14.15972      6.24961    1.17235    0.07339       2145
  14.16972      6.24522    1.29222    0.07346       2132
  14.17972      6.24084    1.29738    0.07323       2146
  14.18972      6.23647    1.60341    0.07327       2151
  14.19971      6.23210    1.36802    0.07330       2144
  14.20971      6.22773    1.52723    0.07305       2164
  14.21971      6.22338    1.37156    0.07352       2130
  14.22971      6.21903    1.67752    0.07306       2166
  14.23971      6.21468    1.50605    0.07308       2159
  14.24971      6.21034    1.40656    0.07320       2149
  14.25971      6.20601    1.68361    0.07313       2161
  14.26971      6.20169    1.63258    0.07296       2168
  14.27971      6.19737    1.67510    0.07324       2150
  14.28971      6.19305    1.89672    0.07285       2175
  14.29971      6.18874    1.88771    0.07322       2151
  14.30970      6.18444    1.95412    0.07305       2166
  14.31970      6.18015    2.16751    0.07327       2155
  14.32970      6.17586    1.89576    0.07260       2188
  14.33970      6.17157    2.23101    0.07314       2163
  14.34970      6.16729    2.29182    0.07299       2173
  14.35970      6.16302    1.87966    0.07316       2152
  14.36970      6.15876    2.39781    0.07283       2185
  14.37970      6.15450    2.36552    0.07287       2182
  14.38970      6.15024    2.32375    0.07288       2177
  14.39970      6.14599    2.44165    0.07309       2165
  14.40970      6.14175    2.57472    0.07296       2176
  14.41969      6.13751    2.74720    0.07284       2188
  14.42969      6.13328    2.38779    0.07300       2168
  14.43969      6.12906    2.42682    0.07261       2194
  14.44969      6.12484    3.05734    0.07303       2184
  14.45969      6.12063    2.32290    0.07267       2188
  14.46969      6.11642    2.86339    0.07286       2185
  14.47969      6.11222    2.34218    0.07280       2177
  14.48969      6.10802    2.79851    0.07273       2193
  14.49969      6.10383    2.38647    0.07234       2207
  14.50969      6.09965    2.40034    0.07237       2204
  14.51969      6.09547    2.37856    0.07292       2170
  14.52968      6.09130    2.52024    0.07199       2228
  14.53968      6.08713    2.21008    0.07287       2164
  14.54968      6.08297    2.23511    0.07199       2220
  14.55968      6.07882    2.34112    0.07235       2199
  14.56968      6.07467    2.26336    0.07216       2209
  14.57968      6.07052    2.32112    0.07254       2183
  14.58968      6.06639    2.08742    0.07192       2214
  14.59968      6.06225    2.16971    0.07234       2192
  14.60968      6.05813    1.93236    0.07184       2216
  14.61968      6.05401    1.74390    0.07170       2220
  14.62968      6.04989    2.27049    0.07213       2206
  14.63967      6.04578    1.90737    0.07185       2208
  14.64967      6.04168    2.18320    0.07194       2209
  14.65967      6.03758    1.71931    0.07146       2221
  14.66967      6.03349    2.39299    0.07214       2197
  14.67967      6.02940    1.84733    0.07110       2248
  14.68967      6.02532    1.99177    0.07185       2204
  14.69967      6.02124    1.87258    0.07162       2216
  14.70967      6.01717    1.77600    0.07118       2240
  14.71967      6.01311    1.80718    0.07180       2201
  14.72967      6.00905    1.91546    0.07099       2250
  14.73967      6.00499    2.09340    0.07184       2202
  14.74966      6.00094    1.97175    0.07118       2239
  14.75966      5.99690    1.94982    0.07149       2218
  14.76966      5.99286    1.78481    0.07113       2235
  14.77966      5.98883    1.75979    0.07133       2222
  14.78966      5.98480    2.14866    0.07113       2243
  14.79966      5.98078    1.79229    0.07105       2239
  14.80966      5.97677    1.74978    0.07104       2238
  14.81966      5.97276    2.01131    0.07130       2227
  14.82966      5.96875    1.68656    0.07093       2242
  14.83966      5.96475    1.75383    0.07100       2240
  14.84966      5.96076    1.90184    0.07120       2231
  14.85965      5.95677    1.93666    0.07077       2258
  14.86965      5.95279    2.03088    0.07101       2246
  14.87965      5.94881    1.89839    0.07090       2239
  14.88965      5.94484    2.19391    0.07088       2250
  14.89965      5.94087    1.84553    0.07076       2247
  14.90965      5.93691    1.94218    0.07064       2258
  14.91965      5.93295    2.15792    0.07075       2257
  14.92965      5.92900    1.98901    0.07076       2251
  14.93965      5.92506    2.15708    0.07086       2250
  14.94965      5.92112    2.00922    0.07045       2271
  14.95965      5.91718    1.74456    0.07084       2240
  14.96964      5.91325    2.09425    0.07069       2258
  14.97964      5.90933    1.76205    0.07028       2275
  14.98964      5.90541    1.83518    0.07087       2241
  14.99964      5.90149    2.06408    0.07024       2278
  15.00964      5.89758    2.11037    0.07066       2251
  15.01964      5.89368    1.91299    0.07040       2264
  15.02964      5.88978    1.91528    0.06991       2295
  15.03964      5.88589    2.12414    0.07066       2252
  15.04964      5.88200    1.85989    0.07020       2275
  15.05964      5.87812    2.02498    0.07020       2279
  15.06964      5.87424    1.70384    0.07025       2267
  15.07964      5.87037    1.76856    0.07015       2274
  15.08963      5.86650    1.83288    0.07007       2281
  15.09963      5.86264    1.95419    0.06985       2298
  15.10963      5.85878    1.92352    0.07068       2241
  15.11963      5.85493    1.78050    0.06979       2296
  15.12963      5.85108    1.57723    0.06978       2291
  15.13963      5.84724    1.82461    0.07031       2261
  15.14963      5.84340    1.40239    0.06954       2300
  15.15963      5.83957    1.83136    0.06973       2299
  15.16963      5.83574    1.76122    0.07005       2272
  15.17963      5.83192    1.78053    0.06967       2296
  15.18963      5.82810    1.65282    0.07002       2270
  15.19962      5.82429    1.56311    0.06938       2310
  15.20962      5.82049    1.97393    0.06961       2298
  15.21962      5.81668    1.65141    0.06970       2283
  15.22962      5.81289    1.88506    0.06966       2292
  15.23962      5.80910    1.83844    0.06925       2316
  15.24962      5.80531    1.68557    0.06964       2285
  15.25962      5.80153    1.85665    0.06951       2298
  15.26962      5.79775    1.61891    0.06922       2312
  15.27962      5.79398    1.69543    0.06933       2304
  15.28962      5.79021    2.00636    0.06970       2287
  15.29962      5.78645    1.64070    0.06913       2315
  15.30961      5.78270    1.65556    0.06935       2303
  15.31961      5.77894    1.84437    0.06913       2320
  15.32961      5.77520    1.69763    0.06923       2311
  15.33961      5.77145    1.65667    0.06921       2310
  15.34961      5.76772    1.65636    0.06906       2319
  15.35961      5.76399    1.89835    0.06923       2314
  15.36961      5.76026    1.32489    0.06910       2306
  15.37961      5.75654    1.69331    0.06901       2323
  15.38961      5.75282    1.72214    0.06909       2318
  15.39961      5.74910    2.00695    0.06906       2316
  15.40961      5.74540    2.01526    0.06903       2318
  15.41960      5.74169    1.91412    0.06862       2345
  15.42960      5.73799    1.99797    0.06921       2307
  15.43960      5.73430    1.73179    0.06871       2333
  15.44960      5.73061    1.90883    0.06880       2331
  15.45960      5.72693    1.85972    0.06871       2337
  15.46960      5.72325    1.79784    0.06914       2305
  15.47960      5.71957    1.82089    0.06832       2361
  15.48960      5.71591    1.42419    0.06883       2316
  15.49960      5.71224    1.88276    0.06876       2333
  15.50960      5.70858    1.88410    0.06852       2341
  15.51960      5.70492    2.03279    0.06879       2326
  15.52959      5.70127    1.82530    0.06836       2352
  15.53959      5.69763    1.86748    0.06855       2339
  15.54959      5.69399    1.84004    0.06852       2340
  15.55959      5.69035    1.83638    0.06861       2333
  15.56959      5.68672    1.75834    0.06809       2365
  15.57959      5.68309    2.03636    0.06884       2322
  15.58959      5.67947    1.86161    0.06833       2345
  15.59959      5.67585    1.84402    0.06800       2369
  15.60959      5.67224    1.93719    0.06846       2340
  15.61959      5.66863    1.97722    0.06836       2346
  15.62959      5.66502    1.91803    0.06812       2359
  15.63958      5.66142    1.91351    0.06816       2356
  15.64958      5.65783    1.92728    0.06822       2352
  15.65958      5.65424    1.70755    0.06787       2371
  15.66958      5.65065    1.80529    0.06832       2341
  15.67958      5.64707    1.90659    0.06788       2371
  15.68958      5.64350    1.97684    0.06800       2365
  15.69958      5.63992    1.57884    0.06803       2350
  15.70958      5.63636    1.88083    0.06776       2379
  15.71958      5.63279    1.85972    0.06795       2365
  15.72958      5.62924    1.48843    0.06790       2357
  15.73958      5.62568    1.98962    0.06781       2378
  15.74957      5.62213    1.68094    0.06766       2375
  15.75957      5.61859    1.94338    0.06788       2367
  15.76957      5.61505    1.53592    0.06763       2373
  15.77957      5.61151    1.91466    0.06778       2372
  15.78957      5.60798    1.66125    0.06754       2381
  15.79957      5.60446    1.81973    0.06764       2375
  15.80957      5.60093    1.89032    0.06769       2373
  15.81957      5.59742    1.82251    0.06751       2385
  15.82957      5.59390    1.77482    0.06742       2389
  15.83957      5.59039    1.67071    0.06751       2380
  15.84957      5.58689    1.77196    0.06752       2381
  15.85956      5.58339    1.74042    0.06717       2405
  15.86956      5.57989    1.92748    0.06755       2375
  15.87956      5.57640    1.94963    0.06753       2378
  15.88956      5.57292    1.54067    0.06712       2397
  15.89956      5.56943    1.86893    0.06717       2402
  15.90956      5.56596    1.76610    0.06749       2376
  15.91956      5.56248    1.78657    0.06705       2406
  15.92956      5.55901    1.84290    0.06707       2406
  15.93956      5.55555    1.92684    0.06739       2381
  15.94956      5.55209    1.70949    0.06686       2414
  15.95956      5.54863    1.72213    0.06732       2382
  15.96955      5.54518    1.78906    0.06678       2422
  15.97955      5.54173    1.70300    0.06741       2373
  15.98955      5.53829    1.77480    0.06654       2437
  15.99955      5.53485    1.50586    0.06708       2389
  16.00955      5.53142    1.91236    0.06703       2405
  16.01955      5.52799    1.58748    0.06652       2432
  16.02955      5.52456    1.61335    0.06730       2378
  16.03955      5.52114    1.54044    0.06657       2426
  16.04955      5.51772    1.50348    0.06662       2421
  16.05955      5.51431    1.44297    0.06690       2399
  16.06955      5.51090    1.53218    0.06630       2445
  16.07954      5.50750    1.35957    0.06687       2397
  16.08954      5.50410    1.69147    0.06663       2421
  16.09954      5.50070    1.41268    0.06678       2403
  16.10954      5.49731    1.55065    0.06612       2455
  16.11954      5.49392    1.39710    0.06673       2402
  16.12954      5.49054    1.56064    0.06665       2413
  16.13954      5.48716    1.86053    0.06603       2457
  16.14954      5.48378    1.97366    0.06674       2406
  16.15954      5.48041    1.87653    0.06642       2426
  16.16954      5.47705    1.67516    0.06606       2447
  16.17954      5.47368    1.76411    0.06653       2416
  16.18953      5.47033    1.81413    0.06615       2445
  16.19953      5.46697    1.67414    0.06632       2428
  16.20953      5.46362    1.74287    0.06619       2440
  16.21953      5.46028    1.66285    0.06615       2441
  16.22953      5.45693    1.98944    0.06617       2444
  16.23953      5.45360    1.65288    0.06611       2438
  16.24953      5.45026    1.78787    0.06644       2419
  16.25953      5.44693    1.75378    0.06589       2460
  16.26953      5.44361    1.68043    0.06596       2447
  16.27953      5.44029    1.90182    0.06625       2433
  16.28953      5.43697    1.55592    0.06559       2472
  16.29952      5.43366    1.89887    0.06615       2441
  16.30952      5.43035    1.66855    0.06597       2446
  16.31952      5.42704    1.74694    0.06592       2454
  16.32952      5.42374    1.57607    0.06594       2447
  16.33952      5.42045    1.74822    0.06573       2459
  16.34952      5.41716    2.07690    0.06596       2452
  16.35952      5.41387    1.51877    0.06547       2472
  16.36952      5.41058    1.80589    0.06605       2438
  16.37952      5.40730    1.67320    0.06562       2466
  16.38952      5.40403    1.59863    0.06565       2462
  16.39952      5.40075    1.87739    0.06577       2460
  16.40951      5.39748    1.43647    0.06535       2479
  16.41951      5.39422    1.80899    0.06591       2446
  16.42951      5.39096    1.45168    0.06536       2476
  16.43951      5.38770    1.71374    0.06548       2474
  16.44951      5.38445    1.53851    0.06557       2461
  16.45951      5.38120    1.74410    0.06529       2485
  16.46951      5.37796    1.80772    0.06540       2478
  16.47951      5.37472    1.49594    0.06552       2459
  16.48951      5.37148    1.67391    0.06533       2481
  16.49951      5.36825    1.70180    0.06557       2462
  16.50951      5.36502    1.65532    0.06506       2497
  16.51950      5.36179    1.70027    0.06536       2474
  16.52950      5.35857    1.67092    0.06524       2480
  16.53950      5.35536    1.71113    0.06499       2500
  16.54950      5.35214    1.74597    0.06553       2461
  16.55950      5.34893    1.57908    0.06480       2512
  16.56950      5.34573    1.80368    0.06553       2460
  16.57950      5.34253    1.59418    0.06490       2501
  16.58950      5.33933    1.75354    0.06486       2509
  16.59950      5.33613    1.55978    0.06524       2474
  16.60950      5.33294    1.56905    0.06512       2483
  16.61950      5.32976    1.75828    0.06510       2489
  16.62949      5.32658    1.12945    0.06448       2518
  16.63949      5.32340    1.86227    0.06521       2481
  16.64949      5.32022    1.37321    0.06460       2513
  16.65949      5.31705    1.71615    0.06486       2501
  16.66949      5.31389    1.60190    0.06501       2487
  16.67949      5.31072    1.41213    0.06456       2517
  16.68949      5.30756    1.51183    0.06492       2491
  16.69949      5.30441    1.32790    0.06432       2531
  16.70949      5.30126    1.52654    0.06503       2482
  16.71949      5.29811    1.20762    0.06441       2519
  16.72949      5.29496    1.42075    0.06457       2513
  16.73948      5.29182    1.39330    0.06466       2506
  16.74948      5.28869    1.43814    0.06457       2513
  16.75948      5.28555    1.10067    0.06434       2522
  16.76948      5.28243    1.37159    0.06451       2514
  16.77948      5.27930    1.45777    0.06454       2516
  16.78948      5.27618    1.09653    0.06451       2509
  16.79948      5.27306    1.19595    0.06426       2531
  16.80948      5.26995    1.17612    0.06433       2524
  16.81948      5.26684    1.10796    0.06438       2517
  16.82948      5.26373    0.84654    0.06419       2525
  16.83948      5.26063    1.12678    0.06439       2517
  16.84947      5.25753    0.99052    0.06411       2537
  16.85947      5.25443    1.01825    0.06442       2513
  16.86947      5.25134    0.90712    0.06393       2547
  16.87947      5.24825    0.87953    0.06405       2537
  16.88947      5.24517    0.96882    0.06430       2518
  16.89947      5.24209    0.99437    0.06398       2547
  16.90947      5.23901    0.82161    0.06443       2505
  16.91947      5.23593    0.71575    0.06356       2572
  16.92947      5.23286    0.87046    0.06423       2523
  16.93947      5.22980    0.69513    0.06390       2543
  16.94947      5.22674    0.57873    0.06389       2540
  16.95946      5.22368    0.70793    0.06392       2541
  16.96946      5.22062    0.68732    0.06379       2554
  16.97946      5.21757    0.61676    0.06402       2531
  16.98946      5.21452    0.54613    0.06345       2575
  16.99946      5.21148    0.47199    0.06412       2518
  17.00946      5.20844    0.45355    0.06348       2569
  17.01946      5.20540    0.37225    0.06363       2554
  17.02946      5.20236    0.48855    0.06398       2531
  17.03946      5.19933    0.42280    0.06353       2565
  17.04946      5.19631    0.41846    0.06355       2562
  17.05946      5.19328    0.28275    0.06336       2573
  17.06945      5.19026    0.29313    0.06385       2535
  17.07945      5.18725    0.46424    0.06353       2562
  17.08945      5.18424    0.46500    0.06358       2558
  17.09945      5.18123    0.65305    0.06344       2566
  17.10945      5.17822    0.80633    0.06353       2562
  17.11945      5.17522    1.05933    0.06342       2567
  17.12945      5.17222    0.93611    0.06334       2570
  17.13945      5.16923    1.02335    0.06340       2568
  17.14945      5.16623    1.02459    0.06345       2561
  17.15945      5.16325    1.23284    0.06320       2581
  17.16945      5.16026    1.33044    0.06325       2581
  17.17944      5.15728    1.61234    0.06342       2567
  17.18944      5.15430    1.66324    0.06345       2561
  17.19944      5.15133    1.71407    0.06312       2588
  17.20944      5.14836    1.60133    0.06312       2585
  17.21944      5.14539    1.80781    0.06334       2568
  17.22944      5.14243    2.07878    0.06315       2591
  17.23944      5.13947    2.12361    0.06337       2571
  17.24944      5.13651    2.14505    0.06289       2611
  17.25944      5.13356    2.31737    0.06356       2559
  17.26944      5.13061    2.45189    0.06316       2590
  17.27944      5.12766    2.55447    0.06316       2592
  17.28943      5.12472    2.84800    0.06319       2599
  17.29943      5.12178    2.85046    0.06323       2590
  17.30943      5.11884    3.11084    0.06339       2586
  17.31943      5.11591    2.78803    0.06323       2587
  17.32943      5.11298    3.30058    0.06318       2609
  17.33943      5.11005    2.99819    0.06345       2575
  17.34943      5.10713    3.18044    0.06298       2618
  17.35943      5.10421    3.47872    0.06340       2594
  17.36943      5.10130    3.62258    0.06308       2616
  17.37943      5.09838    3.66588    0.06365       2570
  17.38943      5.09548    3.94610    0.06311       2625
  17.39943      5.09257    3.85632    0.06348       2591
  17.40942      5.08967    3.88039    0.06311       2621
  17.41942      5.08677    3.74329    0.06303       2623
  17.42942      5.08387    4.11020    0.06342       2602
  17.43942      5.08098    3.82720    0.06321       2605
  17.44942      5.07809    4.16142    0.06325       2615
  17.45942      5.07521    3.92205    0.06317       2610
  17.46942      5.07232    4.35722    0.06323       2619
  17.47942      5.06944    3.90251    0.06311       2610
  17.48942      5.06657    3.88110    0.06286       2630
  17.49942      5.06370    4.20912    0.06317       2613
  17.50942      5.06083    3.63220    0.06303       2606
  17.51941      5.05796    3.91883    0.06268       2645
  17.52941      5.05510    3.51327    0.06297       2605
  17.53941      5.05224    3.58250    0.06254       2641
  17.54941      5.04938    3.76192    0.06281       2619
  17.55941      5.04653    3.54664    0.06256       2633
  17.56941      5.04368    3.43398    0.06261       2625
  17.57941      5.04083    3.38046    0.06257       2625
  17.58941      5.03799    3.16982    0.06218       2651
  17.59941      5.03515    3.13898    0.06250       2618
  17.60941      5.03231    3.02388    0.06202       2651
  17.61941      5.02948    3.18557    0.06255       2608
  17.62940      5.02665    3.06400    0.06211       2643
  17.63940      5.02382    2.90600    0.06180       2667
  17.64940      5.02100    2.73376    0.06231       2614
  17.65940      5.01818    3.07912    0.06165       2677
  17.66940      5.01536    2.69220    0.06211       2623
  17.67940      5.01255    2.53059    0.06172       2651
  17.68940      5.00974    2.51841    0.06181       2643
  17.69940      5.00693    2.47527    0.06184       2639
  17.70940      5.00413    2.35415    0.06138       2673
  17.71940      5.00132    2.32989    0.06179       2636
  17.72940      4.99853    2.24665    0.06144       2663
  17.73939      4.99573    2.26037    0.06178       2632
  17.74939      4.99294    2.16302    0.06135       2669
  17.75939      4.99015    2.03074    0.06140       2658
  17.76939      4.98736    2.09368    0.06148       2647
  17.77939      4.98458    2.15489    0.06125       2671
  17.78939      4.98180    1.95319    0.06117       2670
  17.79939      4.97903    2.39188    0.06156       2642
  17.80939      4.97625    2.13417    0.06122       2665
  17.81939      4.97348    2.28732    0.06135       2658
  17.82939      4.97072    2.08895    0.06091       2690
  17.83939      4.96795    2.14197    0.06130       2655
  17.84938      4.96519    2.16072    0.06118       2667
  17.85938      4.96244    1.87972    0.06089       2682
  17.86938      4.95968    2.26295    0.06121       2662
  17.87938      4.95693    2.08630    0.06086       2686
  17.88938      4.95418    1.97972    0.06104       2669
  17.89938      4.95144    2.10903    0.06083       2691
  17.90938      4.94870    2.21897    0.06112       2661
  17.91938      4.94596    2.12523    0.06094       2674
  17.92938      4.94322    2.04200    0.06077       2687
  17.93938      4.94049    2.21569    0.06112       2663
  17.94938      4.93776    1.94112    0.06052       2706
  17.95937      4.93503    1.88957    0.06062       2694
  17.96937      4.93231    1.82607    0.06062       2693
  17.97937      4.92959    2.01534    0.06091       2670
  17.98937      4.92687    1.82984    0.06066       2686
  17.99937      4.92416    1.87524    0.06057       2697
  18.00937      4.92144    1.78112    0.06064       2687
  18.01937      4.91874    1.83587    0.06053       2699
  18.02937      4.91603    1.68067    0.06035       2709
  18.03937      4.91333    1.58147    0.06063       2679
  18.04937      4.91063    1.74001    0.06037       2706
  18.05937      4.90793    1.62337    0.06047       2693
  18.06936      4.90524    1.64228    0.06040       2700
  18.07936      4.90255    1.54221    0.06007       2726
  18.08936      4.89986    1.71220    0.06055       2688
  18.09936      4.89718    1.32270    0.06029       2697
  18.10936      4.89450    1.30345    0.06019       2706
  18.11936      4.89182    1.68549    0.06031       2707
  18.12936      4.88914    1.43585    0.06003       2724
  18.13936      4.88647    1.44025    0.06020       2710
  18.14936      4.88380    1.14778    0.05994       2721
  18.15936      4.88113    1.70996    0.06050       2684
  18.16936      4.87847    1.27695    0.06007       2710
  18.17935      4.87581    1.39348    0.05991       2728
  18.18935      4.87315    1.53965    0.06001       2723
  18.19935      4.87050    1.25350    0.05975       2735
  18.20935      4.86784    1.42624    0.05997       2723
  18.21935      4.86519    1.25354    0.06003       2709
  18.22935      4.86255    1.48724    0.06015       2703
  18.23935      4.85991    1.52139    0.05966       2750
  18.24935      4.85727    1.37879    0.05992       2720
  18.25935      4.85463    1.26079    0.05971       2733
  18.26935      4.85199    1.38736    0.05975       2731
  18.27935      4.84936    1.35284    0.05988       2718
  18.28934      4.84673    1.21147    0.05971       2724
  18.29934      4.84411    1.62291    0.05971       2736
  18.30934      4.84148    1.36558    0.05958       2736
  18.31934      4.83886    1.51975    0.05941       2757
  18.32934      4.83625    1.43863    0.05939       2753
  18.33934      4.83363    1.52815    0.05991       2705
  18.34934      4.83102    1.70914    0.05962       2736
  18.35934      4.82841    1.42088    0.05923       2762
  18.36934      4.82581    1.69708    0.05968       2729
  18.37934      4.82320    1.55011    0.05941       2748
  18.38934      4.82060    1.71190    0.05918       2774
  18.39933      4.81801    1.40934    0.05941       2737
  18.40933      4.81541    1.77155    0.05967       2727
  18.41933      4.81282    1.64132    0.05945       2743
  18.42933      4.81023    1.60479    0.05904       2778
  18.43933      4.80765    1.67068    0.05931       2757
  18.44933      4.80506    1.67221    0.05935       2753
  18.45933      4.80248    1.45225    0.05943       2735
  18.46933      4.79991    1.38676    0.05898       2776
  18.47933      4.79733    1.83565    0.05941       2745
  18.48933      4.79476    1.64502    0.05911       2766
  18.49933      4.79219    1.59507    0.05902       2772
  18.50932      4.78962    1.71612    0.05900       2778
  18.51932      4.78706    1.74455    0.05943       2738
  18.52932      4.78450    1.59422    0.05915       2759
  18.53932      4.78194    1.49622    0.05885       2784
  18.54932      4.77939    1.67378    0.05899       2777
  18.55932      4.77683    1.56174    0.05905       2769
  18.56932      4.77428    1.53069    0.05885       2786
  18.57932      4.77174    1.54308    0.05902       2769
  18.58932      4.76919    1.57017    0.05926       2748
  18.59932      4.76665    1.48907    0.05886       2784
  18.60932      4.76411    1.43785    0.05875       2792
  18.61931      4.76158    1.55270    0.05894       2778
  18.62931      4.75904    1.70802    0.05890       2787
  18.63931      4.75651    1.47740    0.05889       2780
  18.64931      4.75399    1.29444    0.05908       2755
  18.65931      4.75146    1.45480    0.05868       2799
  18.66931      4.74894    1.46504    0.05887       2781
  18.67931      4.74642    1.25545    0.05865       2796
  18.68931      4.74390    1.32601    0.05856       2806
  18.69931      4.74139    1.41572    0.05898       2768
  18.70931      4.73888    1.23642    0.05860       2798
  18.71931      4.73637    1.14056    0.05875       2782
  18.72930      4.73386    1.14052    0.05838       2816
  18.73930      4.73136    1.05140    0.05881       2771
  18.74930      4.72886    1.04220    0.05830       2821
  18.75930      4.72636    0.99284    0.05851       2798
  18.76930      4.72386    1.06870    0.05874       2778
  18.77930      4.72137    0.87821    0.05815       2829
  18.78930      4.71888    0.84130    0.05845       2794
  18.79930      4.71639    0.75258    0.05825       2812
  18.80930      4.71391    0.88248    0.05827       2815
  18.81930      4.71143    0.65164    0.05838       2793
  18.82930      4.70895    1.15603    0.05825       2816
  18.83929      4.70647    1.04207    0.05843       2785
  18.84929      4.70400    1.03331    0.05782       2844
  18.85929      4.70152    1.00168    0.05830       2796
  18.86929      4.69906    1.14533    0.05791       2834
  18.87929      4.69659    1.10779    0.05812       2811
  18.88929      4.69413    1.00072    0.05808       2811
  18.89929      4.69167    1.00857    0.05788       2831
  18.90929      4.68921    1.43555    0.05816       2809
  18.91929      4.68675    1.27085    0.05797       2822
  18.92929      4.68430    1.32159    0.05800       2820
  18.93929      4.68185    1.28091    0.05768       2850
  18.94928      4.67940    1.57312    0.05816       2803
  18.95928      4.67695    1.49572    0.05798       2819
  18.96928      4.67451    1.29912    0.05753       2855
  18.97928      4.67207    1.59359    0.05796       2825
  18.98928      4.66963    1.59826    0.05793       2827
  18.99928      4.66720    1.56316    0.05767       2852
  19.00928      4.66477    1.28725    0.05782       2824
  19.01928      4.66234    1.63265    0.05805       2816
  19.02928      4.65991    1.85453    0.05782       2842
  19.03928      4.65748    1.46276    0.05749       2859
  19.04928      4.65506    1.84806    0.05784       2838
  19.05927      4.65264    2.00650    0.05777       2852
  19.06927      4.65022    1.74303    0.05786       2831
  19.07927      4.64781    1.63132    0.05776       2839
  19.08927      4.64540    1.73355    0.05778       2839
  19.09927      4.64299    1.98445    0.05769       2858
  19.10927      4.64058    1.93889    0.05779       2848
  19.11927      4.63818    1.75411    0.05754       2864
  19.12927      4.63578    1.89909    0.05800       2823
  19.13927      4.63338    1.88065    0.05749       2873
  19.14927      4.63098    1.94301    0.05766       2860
  19.15927      4.62859    1.75921    0.05767       2850
  19.16926      4.62619    1.95288    0.05770       2856
  19.17926      4.62380    2.02083    0.05763       2865
  19.18926      4.62142    1.99165    0.05772       2854
  19.19926      4.61903    1.79531    0.05780       2840
  19.20926      4.61665    1.81915    0.05744       2874
  19.21926      4.61427    1.93615    0.05747       2878
  19.22926      4.61189    1.87186    0.05758       2865
  19.23926      4.60952    1.83045    0.05749       2871
  19.24926      4.60715    1.56353    0.05763       2847
  19.25926      4.60478    1.63914    0.05738       2874
  19.26926      4.60241    1.81883    0.05752       2868
  19.27925      4.60005    1.37853    0.05712       2891
  19.28925      4.59769    1.45017    0.05735       2872
  19.29925      4.59533    1.49621    0.05722       2886
  19.30925      4.59297    1.59670    0.05736       2875
  19.31925      4.59061    1.09275    0.05745       2847
  19.32925      4.58826    0.86220    0.05693       2890
  19.33925      4.58591    1.23505    0.05713       2884
  19.34925      4.58357    1.12209    0.05695       2900
  19.35925      4.58122    0.75571    0.05683       2895
  19.36925      4.57888    0.78674    0.05697       2880
  19.37925      4.57654    0.98714    0.05722       2858
  19.38924      4.57420    1.46334    0.05693       2886
  19.39924      4.57187    1.15610    0.05641       2926
  19.40924      4.56953    1.31628    0.05691       2877
  19.41924      4.56720    1.47657    0.05666       2908
  19.42924      4.56487    1.81789    0.05657       2913
  19.43924      4.56255    1.54166    0.05703       2852
  19.44924      4.56023    1.78000    0.05661       2901
  19.45924      4.55790    2.21460    0.05674       2890
  19.46924      4.55559    2.11093    0.05623       2939
  19.47924      4.55327    2.23155    0.05669       2895
  19.48924      4.55096    2.16454    0.05644       2912
  19.49923      4.54865    2.37004    0.05678       2880
  19.50923      4.54634    3.00742    0.05659       2911
  19.51923      4.54403    2.50330    0.05639       2911
  19.52923      4.54173    3.05164    0.05667       2903
  19.53923      4.53943    3.07693    0.05639       2936
  19.54923      4.53713    3.18982    0.05668       2905
  19.55923      4.53483    3.25929    0.05663       2902
  19.56923      4.53253    3.48405    0.05674       2901
  19.57923      4.53024    3.63879    0.05670       2906
  19.58923      4.52795    3.80434    0.05633       2951
  19.59923      4.52566    4.19349    0.05675       2914
